"","FID_site","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_yr26","abate_yr27","abate_yr28","abate_yr29","abate_yr30","abate_yr31","abate_yr32","abate_yr33","abate_yr34","abate_yr35","abate_yr36","abate_yr37","abate_yr38","abate_yr39","abate_yr40","abate_yr41","abate_yr42","abate_yr43","abate_yr44","abate_yr45","abate_yr46","abate_yr47","abate_yr48","abate_yr49","abate_yr50","abate_yr51","abate_yr52","abate_yr53","abate_yr54","abate_yr55","abate_yr56","abate_yr57","abate_yr58","abate_yr59","abate_yr60","abate_yr61","abate_yr62","abate_yr63","abate_yr64","abate_yr65","abate_yr66","abate_yr67","abate_yr68","abate_yr69","abate_yr70","abate_yr71","abate_yr72","abate_yr73","abate_yr74","abate_yr75","abate_yr76","abate_yr77","abate_yr78","abate_yr79","abate_yr80","abate_yr81","abate_yr82","abate_yr83","abate_yr84","abate_yr85","abate_yr86","abate_yr87","abate_yr88","abate_yr89","abate_yr90","abate_yr91","abate_yr92","abate_yr93","abate_yr94","abate_yr95","abate_yr96","abate_yr97","abate_yr98","abate_yr99","abate_yr100","abate_CO2eMg_25yrs","abate_CO2eMg_100yrs"
"0",0,5.96356838298311,5.96432072271204,6.06727213230908,7.08992929513871,10.1396636147756,15.0595012644864,20.8052706480352,26.4022509061612,31.2779901947409,35.2083562497743,38.18181283302,40.291421039991,41.6689463390849,42.4501051028043,42.7586124412344,42.7004304038815,42.3630899025652,41.817270494241,41.1191820446808,40.3130429489035,39.4333459356931,38.5068030134379,37.5539570085499,36.5904887672136,35.628263532177,34.6761615386906,33.7407338397039,32.8267184288609,31.9374456115744,31.0751560219813,30.2412499477303,29.436482724357,28.6611178164338,27.915046700848,27.1978826937046,26.5090343131279,25.8477625579738,25.2132255353557,24.6045131302777,24.0206738329713,23.46073538796,22.9237205754579,22.408659158753,21.9145968138535,21.4406016867346,20.9857690889537,20.5492247361897,20.1301268503635,19.7276673795934,19.3410725375718,18.9696028221925,18.6125526400117,18.2692496367349,17.9390538128429,17.621356486711,17.3155791542037,17.0211722830375,16.7376140717169,16.4644091960458,16.2010875608176,15.9472030699809,15.7023324251641,15.4660739597232,15.2380465133467,15.0178883505492,14.8052561250848,14.5998238912611,14.4012821623546,14.2093370157245,14.0237092437447,13.844133549367,13.6703577848569,13.5021422320959,13.3392589227261,13.1814909963591,13.0286320950314,12.8804857921115,12.7368650538697,12.5975917319658,12.4624960851719,12.3314163286866,12.2041982094825,12.0806946061782,11.9607651520184,11.8442758795908,11.7310988860022,11.6211120172881,11.5141985709088,11.4102470152464,11.309150725074,11.2108077320388,11.1151204892529,11.0219956491394,10.9313438537277,10.8430795366684,10.7571207362289,10.6733889186464,10.5918088111931,10.5123082443766,10.4348180027458,765.354895218595,1328.69041293832
"1",1,3.39923329002774,3.39956123632431,3.44443794854016,3.89021612070318,5.21960102114128,7.36416746485408,9.86875909787173,12.3084932725158,14.4338371580391,16.147091080885,17.4432263732031,18.3628085407808,18.9632743980181,19.3037829658127,19.4382618923023,19.4129002332766,19.2658528770959,19.0279291749818,18.7236311126752,18.3722335713619,17.9887719961052,17.5848902013787,17.1695428436811,16.749565233226,16.3301294515444,15.9151064098098,15.5073517242697,15.1089306952251,14.7212950090413,14.3454213623341,13.9819201431115,13.6311206035479,13.2931375883437,12.9679237920708,12.6553106584954,12.3550403595603,12.0667907632831,11.7901948869781,11.5248560098144,11.2703593669023,11.026281150259,10.79219538795,10.567679151976,10.3523164507218,10.1457010872734,9.9474387062444,9.75714820546233,9.57446265228628,9.39902981538795,9.23051239986697,9.06858805537058,8.91294921239546,8.76330279044563,8.61936981253236,8.48088495319563,8.34759604139956,8.21926353499286,8.09565997972653,7.97656946285606,7.86178706900058,7.75111834405608,7.64437877146971,7.54139326399929,7.44199567315129,7.34602831775031,7.25334153252484,7.16379323713722,7.07724852574528,6.99357927691943,6.91266378353268,6.83438640210494,6.75863722096665,6.68531174654108,6.61431060699416,6.54553927247653,6.47890779116546,6.41433054032449,6.35172599160067,6.2910164897989,6.23212804440012,6.17499013310644,6.11953551673441,6.0657000647984,6.01342259116691,5.96264469919412,5.91331063576935,5.86536715375076,5.81876338228278,5.77345070452432,5.72938264233931,5.68651474753186,5.64480449923086,5.60421120705274,5.56469591969086,5.52622133861319,5.48875173654715,5.45225288047839,5.41669195888389,5.38203751294688,5.34825937152256,353.612198556346,639.156338820955
"2",2,3.91960812603355,3.92000741577144,3.97464688218824,4.51740236191441,6.13598977698897,8.74709830954474,11.7965541110718,14.7670429664099,17.3547471480054,19.4407127983086,21.0188172823363,22.1384509738862,22.8695458429388,23.2841307252973,23.4478650192081,23.4169860299019,23.2379490933039,22.9482660151654,22.5777690929281,22.1499263832129,21.6830442336785,21.1912995253502,20.68559496542,20.1742528592537,19.6635704546031,19.1582607643125,18.661800632837,18.1767046585258,17.7047403364667,17.2470968398255,16.8045173441475,16.3774027291368,15.9658928235118,15.5699300307327,15.1893091258124,14.8237161912027,14.4727590163613,14.1359907829465,13.8129284650537,13.5030670673046,13.2058905839381,12.9208803744823,12.6475215045961,12.3853074853067,12.1337437531412,11.8923501622327,11.6606627031134,11.4382346183734,11.224637050129,11.019459326286,10.8223089704262,10.632811502497,10.4506100834805,10.2753650460291,10.1067533441608,9.94446794801184,9.78821720396743,9.63772417599139,9.49272598036141,9.3529731231525,9.21822884752662,9.0882684960725,8.9628788919994,8.84185774185523,8.72501306153818,8.612162626679,8.50313344791519,8.3977612711633,8.29589010267506,8.19737175841134,8.10206543710276,8.00983731622352,7.92056017002569,7.83411300871919,7.75038073785359,7.66925383693698,7.59062805633962,7.51440413153244,7.44048751373468,7.36878811607764,7.29922007441182,7.23170152193091,7.16615437681156,7.10250414211736,7.0406797172393,6.9806132201943,6.92223982013194,6.86549757943984,6.81032730487226,6.75667240715537,6.70447876856115,6.65369461796836,6.60427041295874,6.55615872852039,6.50931415197069,6.46369318370788,6.41925414345848,6.37595708168025,6.3337636958132,6.29263725109731,425.061278392721,761.768678518278
"3",3,4.49126815957036,4.49175116373598,4.55784625054287,5.21439494876339,7.17233273109483,10.3308819710341,14.0196816452145,17.6129582935401,20.743196264907,23.2665020322301,25.1754692989762,26.529843543234,27.4142185564431,27.9157246212952,28.1137871771545,28.0764341498915,27.8598606245241,27.5094430701139,27.06126837437,26.5437248679491,25.9789569771599,25.3841138845159,24.7723841408129,24.1538348922301,23.5360836570945,22.9248315707481,22.3242844271191,21.7374840310978,21.1665684478764,20.6129761707051,20.0776061880877,19.5609434275059,19.0631570339365,18.5841773352441,18.1237560793094,17.681513533149,17.2569752560053,16.8496007503401,16.4588057198347,16.0839792926126,15.7244972779962,15.3797322982079,15.0490614586222,14.7318720806237,14.4275659113776,14.135562138427,13.855299468844,13.5862374787976,13.3278573967675,13.0796624498258,12.8411778755958,12.611950681155,12.3915492132057,12.1795625903044,11.9756000371816,11.7792901525986,11.590280135325,11.4082349873723,11.2328367092504,11.0637834985497,10.900788960384,10.74358133604,10.5919027544324,10.4455085095979,10.3041663663646,10.1676558955024,10.0357678389847,9.90830350548777,9.7850741958714,9.6659006580753,9.55061257066823,9.43904805411441,9.33105320872548,9.22648167819154,9.12519423754961,9.02705840442207,8.9319480723738,8.83974316523834,8.75032931129354,8.66359753620639,8.57944397369148,8.49776959288295,8.41847994145117,8.34148490355493,8.26669847174884,8.19403853202523,8.12342666120453,8.05478793593675,7.98805075261786,7.92314665756027,7.86001018680236,7.79857871497502,7.73879231267832,7.68059361185058,7.62392767866109,7.56874189345332,7.51498583733642,7.46261118501304,7.41157160347163,7.36182265620301,507.925961296398,902.720952466242
"4",4,3.51455092142715,3.51491467283818,3.56469101598192,4.05913916443035,5.53366605615203,7.91237585742655,10.6904183298877,13.3965222189717,15.7539107467996,17.6542174079867,19.0918645056803,20.1118464798957,20.777871085535,21.1555563141766,21.3047176243536,21.2765869842058,21.113485025568,20.8495848587845,20.5120635917518,20.122300533528,19.6969726962164,19.2489951637465,18.788300260315,18.3224695740081,17.8572398732374,17.3969046945243,16.9446314297563,16.5027108683297,16.0727531914517,15.6558417312894,15.252653517898,14.8635537511414,14.4886698144429,14.1279492375767,13.7812050613713,13.4481513081511,13.1284306756251,12.8216361140074,12.5273275885622,12.2450450504476,11.9743184204058,11.7146752189674,11.465646342934,11.2267703828051,10.9975967931643,10.7776881629793,10.5666217814145,10.3639906541929,10.1694040934366,9.98248797845195,9.80288476473587,9.63025330240495,9.46426851249028,9.30462095934841,9.1510163493359,9.00317497943102,8.86083115431584,8.72373258632959,8.59163978941526,8.46432547556958,8.34157396022633,8.22318058135041,8.10895113570777,7.99870133474386,7.89225628168247,7.7894499708261,7.69012480953281,7.59413116296616,7.50132692142316,7.41157708981579,7.32475339873075,7.24073393636323,7.15940280054763,7.08064977005185,7.00436999427554,6.93046370047301,6.85883591763369,6.78939621615449,6.72205846246086,6.65674058776289,6.59336437015159,6.53185522928221,6.47214203291487,6.41415691462784,6.35783510204058,6.30311475492834,6.24993681263647,6.19824485023901,6.1479849429174,6.09910553806148,6.05155733462977,6.0052931693305,5.96026790921176,5.91643835027063,5.87376312172843,5.83220259561573,5.79171880136417,5.75227534509487,5.71383733332341,5.67637130082514,385.824260962905,689.753555578626
"5",5,2.12038452762573,2.12122097050609,2.23568119408462,3.37265996843855,6.76332041152541,12.2331407817373,18.6212227987368,24.8438827333326,30.2646750397786,34.6344119784507,37.9402676889401,40.285706454452,41.8172236462659,42.6857072065746,43.0287022084939,42.9640160713178,42.5889646819888,41.9821287799374,41.2060018640749,40.3097454504987,39.3317081685662,38.3015881298846,37.2422246186684,36.1710514239954,35.101260189798,34.042723862121,33.0027258282269,31.9865337363577,30.9978501827539,30.0391662793419,29.1120388502388,28.217307669029,27.3552656526719,26.5257921463871,25.7284572393529,24.9626033286476,24.2274088010803,23.5219376495729,22.8451780184718,22.1960720298779,21.5735387410472,20.9764916899718,20.4038521783473,19.8545591994529,19.3275767284259,18.8218989427933,18.3365538230433,17.8706054897401,17.4231555598563,16.9933437464455,16.5803478793526,16.1833834876932,15.8017030554967,15.4345950384691,15.0813827112005,14.7414228992754,14.4141046388588,14.0988477968951,13.7951016774932,13.50234363407,13.2200777020345,12.947833263,12.6851637484929,12.4316453887497,12.1868760103112,11.9504738846685,11.7220766290531,11.5013401595939,11.2879376963922,11.0815588195381,10.8819085747459,10.6887066269901,10.5016864603526,10.3205946221675,10.145190009485,9.97524319583363,9.81053579628547,9.65085986883571,9.49601735015588,9.34581952385085,9.20008651939123,9.05864683998971,8.92133691774297,8.78800069446529,8.65848922668893,8.53266031341031,8.41037814522058,8.29151297354375,8.17594079877682,8.06354307618724,7.95420643850306,7.84782243418729,7.7442872804499,7.64350163010065,7.54537035143079,7.44980232030477,7.35671022376486,7.26601037443571,7.17762253508461,7.09146975274845,738.166896987673,1138.98481436902
"6",6,9.66807580906067,9.67300433376241,10.3474317842454,17.0467870018659,37.0253822429959,69.2548929983293,106.895024508692,143.560448912943,175.501074403038,201.248626265962,220.727531415579,234.547426549742,243.571497993542,248.688814167257,250.709824064325,250.328677625734,248.118783704535,244.543159112108,239.97003072959,234.689070155784,228.926236833354,222.856519252357,216.614492025194,210.302879273421,203.999409368578,197.76225610783,191.634334978745,185.646684244776,179.821120502678,174.172321989248,168.709461890483,163.437488356402,158.358127324907,153.470667868714,148.772576848795,144.259979508943,139.928034704588,135.771227254583,131.783595059542,127.958904845825,124.290787436122,120.772841132279,117.398709981768,114.162142275173,111.057033502253,108.07745711259,105.217685731026,102.472204928511,99.8357212139448,97.3031655675962,94.8696935631282,92.5306829074686,90.2817290548758,88.1186394134694,86.0374265526932,84.0343007326039,82.1056620058256,80.2480920874244,78.4583461433957,76.7333446130708,75.0701651525629,73.4660347639812,71.9183221573645,70.4245303782934,68.9822897230205,67.5893509544132,66.2435788251429,64.9429459094312,63.6855267407088,62.4694922494357,61.29310449329,60.1547116701805,59.0527434035562,57.9857062887225,56.9521796885127,55.9508117664067,54.9803157453436,54.0394663805023,53.1270966346232,52.2420945448492,51.3834002703138,50.5500033102733,49.7409398828953,48.9552904554285,48.1921774167684,47.450762884048,46.7302466352295,46.0298641601749,45.3488848230922,44.6866101296117,44.0423720922193,43.415531688106,42.8054774038545,42.2116238616789,41.6334105224349,41.0703004605733,40.5217792069305,39.9873536551554,39.4665510279758,38.9589178998339,4278.815100532,6499.24441269821
"7",7,3.70333310906333,3.70364319207388,3.74607546276372,4.16757202823993,5.42454512544591,7.45229669989914,9.82046283534486,12.1273043083081,14.1368803803197,15.7568130943067,16.9823476947419,17.8518400779746,18.4195984661505,18.7415594790557,18.8687133174082,18.8447331119122,18.7056954481976,18.4807314873112,18.1930085880025,17.8607517256674,17.4981773623276,17.116295072063,16.7235717498338,16.3264703854381,15.929881336318,15.5374646645106,15.1519204404001,14.7752014670575,14.4086803572649,14.053280606821,13.7095793558035,13.3778879219694,13.0583148944103,12.7508155444324,12.455230497086,12.1713159682487,11.8987673725173,11.6372377168104,11.3863518897428,11.145717718733,10.9149344806854,10.6935994064234,10.4813126049017,10.2776807436335,10.0823197513139,9.89485675315645,9.71493140568328,9.54219676313181,9.37631978026924,9.21698153470112,9.06387723454878,8.91671606366778,8.77522090570256,8.63912797958454,8.50818641217298,8.38215776822771,8.26081555349586,8.14394470319691,8.03134106538727,7.92281088645889,7.81817030425318,7.71724485286275,7.61986898207486,7.52588559353039,7.43514559497221,7.34750747341949,7.26283688767281,7.18100628023228,7.10189450846259,7.02538649464298,6.95137289441179,6.87974978300528,6.81041835862817,6.74328466224569,6.67825931306419,6.61525725895074,6.55419754105274,6.49500307187934,6.43760042612606,6.38191964354898,6.32789404321079,6.27546004845686,6.22455702199914,6.17512711052428,6.12711509826087,6.08046826897887,6.03513627591661,5.99107101916193,5.9482265300407,5.90655886208817,5.86602598820864,5.82658770364947,5.78820553443865,5.75084265095331,5.71446378631827,5.67903515933108,5.64452440165502,5.61090048901587,5.57813367616352,5.54619543538014,346.582301538167,641.03563724094
"8",8,4.85862000204829,4.85914791774366,4.93138877237017,5.64898581860669,7.78897996241357,11.2412228975016,15.2730209309524,19.2004138511392,22.6217130302533,25.379645184091,27.4661153510291,28.9464243666625,29.9130318688392,30.4611698390811,30.677648990498,30.6368227393691,30.4001113994214,30.0171107131423,29.5272630617259,28.9615964287509,28.3443143119209,27.6941604887354,27.0255498306592,26.3494855646909,25.6742935144382,25.0062049280821,24.3498166699651,23.7084533833473,23.0844519387013,22.4793845857476,21.8942339042959,21.3295299121948,20.7854574821522,20.2619404636576,19.7587075211832,19.2753436127558,18.8113301823456,18.3660764749363,17.9389438641571,17.5292646769849,17.1363566831635,16.7595341689883,16.3981163207672,16.0514334907407,15.7188317982929,15.3996764248572,15.0933538863948,14.7992735084501,14.5168682821908,14.2455952428886,13.9849354829892,13.7343938885978,13.4934986696821,13.2618007395088,13.0388729870657,12.8243094768407,12.6177246028288,12.418752217678,12.2270447531192,12.0422723440284,11.8641219654543,11.6922965895439,11.5265143673966,11.3665078393752,11.2120231762148,11.0628194523531,10.9186679521712,10.7793515092846,10.6446638786029,10.5144091405403,10.3884011365433,10.2664629349129,10.1484263257932,10.0341313441186,9.92342581926952,9.8161649501624,9.71221090451523,9.61143244103148,9.51370455327947,9.41890813408609,9.32692965929106,9.23766088976909,9.15099859066046,9.06684426681676,8.98510391349936,8.90568778143375,8.82851015536047,8.75348914527683,8.68054648960852,8.6096073695886,8.54060023417203,8.47345663484918,8.40811106976085,8.34450083654894,8.28256589343013,8.22224872797588,8.16349423315872,8.10624959021481,8.05046415791629,7.99608936788152,553.898236836084,982.889587991442
"9",9,2.38786928502001,2.38818944662774,2.43200088918077,2.86719731549608,4.16502568394433,6.25868506562937,8.70382346883918,11.0856439801766,13.1605371028766,14.8331223283384,16.0984903576902,16.9962437651556,17.5824559476096,17.9148816272136,18.0461683340953,18.0214087023711,17.8778519113366,17.6455759692614,17.348501241246,17.0054450672447,16.6310859855266,16.23679141326,15.8313034440479,15.4212951336013,15.0118157901626,14.6066444384004,14.2085689088173,13.8196054762479,13.4411713673705,13.0742200942758,12.7193475557679,12.3768751883337,12.0469151105254,11.7294211398367,11.42422872117,11.1310861467118,10.8496789311499,10.5796488031214,10.3206084590331,10.0721529795573,9.83386861693551,9.60533951082469,9.38615277256076,9.17590228521043,8.97419149403751,8.78063540474338,8.59486196164213,8.41651294222765,8.24524447633115,8.08072727565538,7.92264664170163,7.77070230595733,7.62460814498163,7.4840918040562,7.3488942559356,7.21876931554284,7.09348312690493,6.97281363501222,6.85655005239087,6.74449232787862,6.63645062326347,6.53224480199005,6.43170393298356,6.33466581173257,6.24097650004918,6.15048988537028,6.0630672600178,5.97857692050318,5.89689378670412,5.81789904054015,5.74147978364075,5.66752871338592,5.59594381663551,5.5266280804136,5.4594892187915,5.39443941519531,5.3313950793749,5.2702766182724,5.21100822004798,5.15351765054688,5.09773606150793,5.04359780985085,4.99104028739986,4.94000376044112,4.89043121853052,4.84226823200766,4.79546281769507,4.74996531229396,4.70572825301496,4.66270626500577,4.62085595516817,4.58013581197848,4.54050611094899,4.50192882538728,4.46436754214244,4.42778738202497,4.39215492463333,4.3574381373144,4.32360630801118,4.29062998177226,321.951409255952,554.183687827438
"10",10,7.68495071455803,7.68584705512809,7.80850377737614,9.02690162221506,12.6603673206271,18.5218816259484,25.3674143111026,32.0356790355563,37.8446543765834,42.5273082560425,46.0698963534302,48.5832920311333,50.224481196604,51.1551568802899,51.5227137604669,51.4533954478439,51.0514866217782,50.4011951898642,49.5694898115948,48.6090524601194,47.5609779108334,46.4570909576507,45.3218664063391,44.1739864799258,43.0275874762026,41.8932493430584,40.7787770312482,39.6898154053996,38.6303322047365,37.6029969297551,36.6094778887755,35.6506749915836,34.7269021309277,33.8380300119361,32.9835979378656,32.1629012148375,31.3750593939254,30.6190694405677,29.8938470401089,29.1982585599949,28.531145651152,27.8913440500087,27.2776978126553,26.6890699536609,26.1243502584036,25.5824608774449,25.0623601849386,24.5630452831055,24.0835534556934,23.6229628105922,23.1803923020273,22.75500128314,22.3459887083277,21.9525920795968,21.5740862112184,21.2097818710456,20.8590243441125,20.5211919540244,20.195694569548,19.8819721173688,19.5794931168623,19.2877532486512,19.0062739654849,18.7346011514399,18.4723038334082,18.2189729472955,17.9742201600967,17.7376767480887,17.5089925306582,17.2878348587198,17.0738876563065,16.8668505135963,16.6664378294615,16.4723780014863,16.2844126613342,16.1022959533,15.9257938539072,15.7546835304203,15.5887527361923,15.4277992408436,15.271630293313,15.1200621159252,14.9729194276762,14.830034995051,14.6912492087373,14.5564096847153,14.4253708882617,14.2979937795028,14.1741454792217,14.0536989536955,13.9365327174199,13.8225305526413,13.7115812446822,13.6035783320984,13.4984198707977,13.3960082112435,13.2962497879957,13.1990549208245,13.1043376267074,13.0120154420783,926.345177079214,1626.50194337293
"11",11,3.95128621705672,3.95168079946292,4.00567610684736,4.54203289955191,6.141538362121,8.72186384981879,11.735368815308,14.6708377966945,17.2280348534777,19.2894085064032,20.8489083018411,21.9553423374893,22.6778181369518,23.0875153691525,23.2493193564325,23.2188044076482,23.0418781845582,22.7556102563753,22.3894812197447,21.966682460199,21.5053045070522,21.0193571063526,20.5196144304112,20.0143006707481,19.5096388352063,19.0102863736824,18.5196791411987,18.0403020908432,17.5739018802394,17.1216536630784,16.6842918534133,16.2622126048723,15.855554097696,15.4642594143655,15.088125749345,14.7268428859429,14.3800232374899,14.0472252533032,13.7279716019977,13.4217632417182,13.1280902500312,12.8464401008537,12.5763039305409,12.3171812212518,12.0685832400518,11.8300355016405,11.6010794668791,11.3812736452986,11.1701942349334,10.9674354052107,10.7726093067199,10.5853458742523,10.4052924756589,10.2321134480197,10.0654895538268,9.90511738287205,9.75070871992195,9.60198989381199,9.45870112002517,9.32059584598596,9.18744010604492,9.05901189133605,8.93510053826584,8.81550613827288,8.70003897060641,8.58851895918815,8.48077515407268,8.37664523761113,8.2759750551065,8.17861816950028,8.08443543946625,7.99329462014756,7.90506998569405,7.81964197269607,7.73689684358196,7.65672636902563,7.57902752842366,7.50370222750259,7.4306570321421,7.35980291753127,7.29105503179561,7.22433247327813,7.15955808068261,7.09665823533661,7.03556267485488,6.97620431753289,6.91851909682816,6.8624458053271,6.8079259476287,6.75490360160496,6.70332528753599,6.65313984464388,6.60429831457899,6.55675383143533,6.51046151791235,6.46537838723652,6.42146325051407,6.3786766291784,6.33698067222848,6.29633907798002,421.997303786905,758.629540941302
"12",12,4.94484982580739,4.94545410031655,5.02814402098617,5.84953578237712,8.29906308794029,12.2506455534383,16.8656111607203,21.3610702840613,25.2772332249713,28.4340783674063,30.8223398778168,32.5167638391903,33.6231834418776,34.2506052174041,34.4983963592703,34.4516649150682,34.18071515924,33.742316464643,33.1816162397461,32.5341304195965,31.8275633456693,31.0833699340574,30.3180500529316,29.5441984587123,28.7713452392867,28.0066229434101,27.255293335354,26.5211619416292,25.8069036424676,25.1143181010285,24.4445300194897,23.7981460785732,23.1753778913563,22.5761382927617,22.000116700732,21.4468380407677,20.9157087518268,20.4060526308703,19.9171386792934,19.4482026504713,18.9984636349583,18.5671367360065,18.153442665629,17.7566149168347,17.3759050303683,17.0105863661979,16.6599567046895,16.3233399350172,16.0000870350232,15.689576504442,15.391214379862,15.1044339330944,14.8286951334246,14.5634839372891,14.3083114554589,14.0627130370733,13.82624730128,13.5984951404199,13.3790587132334,13.1675604422254,12.9636420258705,12.7669634735954,12.5772021692938,12.3940519674153,12.2172223243075,12.0464374664384,11.8814355962906,11.7219681360864,11.5677990090207,11.4187039572952,11.2744698959996,11.1348943016693,10.9997846342287,10.8689577909352,10.7422395908974,10.6194642887048,10.5004741157301,10.3851188476652,10.2732553968906,10.1647474283264,10.0594649974438,9.95728420918751,9.85808689659494,9.76176031797653,9.66819687155459,9.57729382653463,9.48895306962548,9.40308086608575,9.31958763442579,9.23838773393808,9.159399264287,9.08254387642947,9.00774659418244,8.93493564578954,8.86404230490023,8.79500074036982,8.72774787437684,8.66222324834264,8.59836889618783,8.53612922449999,618.601944372535,1078.81693921195
